PRESENT_SN,LCLAS_CL,MLSFC_CL,SCLAS_CL,ATRB_SE,WTNNC_SN,NTFC_SN,DGM_NM,DGM_AR,DGM_LT,SIGNGU_SE,DRAWING_NO,CREATE_DAT,SHAPE_AREA,SHAPE_LEN,EMD_CD,COL_ADM_SE,EMD_NM,SGG_OID
11000UQ181PS201912151146,UQ1200,UQ1210,UQ1211,UQ1211,11000AGZ000000001811,,주거환경개선사업,40765.07236134,1386.15528056,"11000",,2019/12/15,40765.07236130000,1386.15528056000,"11290128","11290",보문동6가,40
11290UQ181PS202406260002,UQ1200,UQ1206,,UQ1206,11290AGZ202312050001,11290NTC202406070003,안암1 주택재건축 정비사업,15178.00578926,601.08288873,"11290",,2024/06/26,15178.01177690000,601.08289243300,"11290123","11290",안암동3가,16
11290UQ181PS202406260001,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202406110001,11290NTC202406110004,안암제2구역 주택재개발정비사업,11189.15929326,575.90473084,"11290",,2024/06/26,11189.15881160000,575.90473150200,"11290123","11290",안암동3가,16
11290UQ181PS202406260001,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202406110001,11290NTC202406110004,안암제2구역 주택재개발정비사업,11189.15929326,575.90473084,"11290",,2024/06/26,11189.15881160000,575.90473150200,"11290123","11290",안암동3가,16
11290UQ181PS202506100001,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202407190001,11290NTC202503060003,하월곡1구역 주택정비형 재개발사업,78385.24565572,1456.76464964,"11290",,2025/06/10,78385.24635810000,1456.76472815000,"11290136","11290",하월곡동,15
11000UQ181PS201912150271,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200311054185,11000NTC200311055121,월곡주택재개발사업,113798.61466812,1548.28732656,"11000",,2019/12/15,113798.61466799999,1548.28732656000,"11290136","11290",하월곡동,15
11290UQ181PS202207280001,UQ6300,,,UQ6300,11290AGZ202203170001,11000NTC202206200004,성북구하월곡동80-55번지일대역세권 청년주택,1995.64092101,186.84831416,"11290",,2022/07/28,1995.64092100000,186.84831415700,"11290136","11290",하월곡동,15
11000UQ181PS201912151047,UQ1200,UQ1210,UQ1211,UQ1211,11000AGZ200403054272,11000NTC200403055822,청량리1구역주거환경개선사업,18957.37962271,1064.23621262,"11000",,2019/12/15,18957.37962270000,1064.23621262000,"11290136","11290",하월곡동,15
11000UQ181PS201912150270,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200312104240,11000NTC200312105351,월곡3구역주택재개발사업,86747.61277518,1409.69710217,"11000",,2019/12/15,86747.61277520000,1409.69710217000,"11290136","11290",하월곡동,15
11290UQ181PS202507070001,UQ1800,UQ1810,UQ1813,UQ1813,11290AGZ202506120001,11290NTC202506120004,동신아파트 소규모재건축정비사업,6232.70250200,409.18827130,"11290",,2025/07/07,6232.70250200000,409.18827130100,"11290136","11290",하월곡동,15
11290UQ181PS202505190001,UQ5500,,,UQ5500,11290AGZ202504160001,11290NTC202504160007,서울 장위12구역 도심 공공주택복합지구,49519.78206847,976.99345283,"11290",,2025/05/19,49519.77564760000,976.99335267900,"11290136","11290",하월곡동,15
11290UQ181PS202410140001,UQ5100,UQ5110,,UQ5110,11290AGZ202409190001,11290NTC202409250002,장위재정비촉진지구,1301595.61685604,8722.46273524,"11290",,2024/10/14,1301595.62149000005,8722.46277869000,"11290136","11290",하월곡동,15
11000UQ181PS201912150335,UQ1200,UQ1230,UQ1231,UQ1231,11000AGZ199812111005,11000NTC199812118417,돈암2-1구역주택재개발사업,32113.98710314,851.07161169,"11000",,2019/12/15,32113.98710310000,851.07161168600,"11290136","11290",하월곡동,15
11290UQ181PS202506100001,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202407190001,11290NTC202503060003,하월곡1구역 주택정비형 재개발사업,78385.24565572,1456.76464964,"11290",,2025/06/10,78385.24635810000,1456.76472815000,"11290136","11290",하월곡동,15
11000UQ181PS201912150271,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200311054185,11000NTC200311055121,월곡주택재개발사업,113798.61466812,1548.28732656,"11000",,2019/12/15,113798.61466799999,1548.28732656000,"11290136","11290",하월곡동,15
11290UQ181PS202207280001,UQ6300,,,UQ6300,11290AGZ202203170001,11000NTC202206200004,성북구하월곡동80-55번지일대역세권 청년주택,1995.64092101,186.84831416,"11290",,2022/07/28,1995.64092100000,186.84831415700,"11290136","11290",하월곡동,15
11000UQ181PS201912151047,UQ1200,UQ1210,UQ1211,UQ1211,11000AGZ200403054272,11000NTC200403055822,청량리1구역주거환경개선사업,18957.37962271,1064.23621262,"11000",,2019/12/15,18957.37962270000,1064.23621262000,"11290136","11290",하월곡동,15
11000UQ181PS202110150001,UQ6300,,,UQ6300,11000AGZ202109150001,11290NTC202109150002,성북구하월곡동88-222일원공공지원민간임대주,1269.02302720,167.55691893,"11000",,2021/10/15,1269.02324329000,167.55695799000,"11290136","11290",하월곡동,15
11000UQ181PS201912150111,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200701317254,11000NTC200604269983,월곡2구역주택재개발사업,52575.62795017,1176.70781747,"11000",,2019/12/15,52575.62795020000,1176.70781746000,"11290136","11290",하월곡동,15
11000UQ181PS201912150270,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200312104240,11000NTC200312105351,월곡3구역주택재개발사업,86747.61277518,1409.69710217,"11000",,2019/12/15,86747.61277520000,1409.69710217000,"11290136","11290",하월곡동,15
11290UQ181PS202507070001,UQ1800,UQ1810,UQ1813,UQ1813,11290AGZ202506120001,11290NTC202506120004,동신아파트 소규모재건축정비사업,6232.70250200,409.18827130,"11290",,2025/07/07,6232.70250200000,409.18827130100,"11290136","11290",하월곡동,15
11000UQ181PS201912151688,UQ5600,,,UQ5600,11000AGZ196602013686,11000NTC196602010243,장위단지(동방생명보험),27761.52482956,2073.78479180,"11000",,2019/12/15,27761.52482960000,2073.78479180000,"11290136","11290",하월곡동,15
11000UQ181PS202409020001,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ202408140002,11000NTC202408140001,장위 14구역,145358.43672660,2377.08971795,"11000",,2024/09/02,145358.43760000000,2377.08990748000,"11290136","11290",하월곡동,15
11000UQ181PS201912151688,UQ5600,,,UQ5600,11000AGZ196602013686,11000NTC196602010243,장위단지(동방생명보험),27761.52482956,2073.78479180,"11000",,2019/12/15,27761.52482960000,2073.78479180000,"11290136","11290",하월곡동,15
11000UQ181PS201912151112,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ200802158801,11000NTC200706211155,월곡2구역도시환경정비사업,17752.34127113,636.42329743,"11000",,2019/12/15,17752.34127110000,636.42329742500,"11290136","11290",하월곡동,15
11000UQ181PS202110150001,UQ6300,,,UQ6300,11000AGZ202109150001,11290NTC202109150002,성북구하월곡동88-222일원공공지원민간임대주,1269.02302720,167.55691893,"11000",,2021/10/15,1269.02324329000,167.55695799000,"11290136","11290",하월곡동,15
11000UQ181PS201912150111,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200701317254,11000NTC200604269983,월곡2구역주택재개발사업,52575.62795017,1176.70781747,"11000",,2019/12/15,52575.62795020000,1176.70781746000,"11290136","11290",하월곡동,15
11000UQ181PS201912150645,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200312154216,11000NTC200312155382,월곡1구역주택재개발사업,52126.15988831,1134.04416006,"11000",,2019/12/15,52126.15988830000,1134.04416005000,"11290136","11290",하월곡동,15
11290UQ181PS202407290001,UQ1200,UQ1250,,UQ1250,11290AGZ201905080014,11000NTC202406280004,결합정비구역,131275.19864147,3106.86178909,"11290",,2024/07/29,131275.19864100000,3106.86178910000,"11290136","11290",하월곡동,15
11000UQ181PS202502100001,UQ5100,UQ5120,,UQ5120,11000AGZ202501080001,11000NTC202501080002,미아중심 재정비촉진지구,432468.03108111,7414.67020614,"11000",,2025/02/10,432468.03480099997,7414.67013710000,"11290136","11290",하월곡동,15
11000UQ181PS202502100002,UQ5100,UQ5150,,UQ5150,11000AGZ202501080002,11000NTC202501080002,존치관리구역,333861.29301526,9506.50296446,"11000",,2025/02/10,333861.28861599998,9506.50303626000,"11290136","11290",하월곡동,15
11000UQ181PS202407290002,UQ1200,UQ1220,UQ1222,UQ1222,11000AGZ202406280001,11000NTC202406280004,신월곡1 재정비촉진구역,55924.21132100,1514.25512155,"11000",,2024/07/29,55924.21132100000,1514.25512156000,"11290136","11290",하월곡동,15
11000UQ181PS201912151845,UQ1900,,,UQ1900,11000AGZ194905134692,11000NTC194905139445,돈암토지구획정리사업,1566965.11371880,6872.27609170,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290113","11290",삼선동3가,13
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290113","11290",삼선동3가,13
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290113","11290",삼선동3가,13
11000UQ181PS201912150254,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200210214062,11000NTC200210213236,삼선1구역주택재개발사업,60469.18777521,1543.89243029,"11000",,2019/12/15,60469.18777520000,1543.89243029000,"11290113","11290",삼선동3가,13
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290113","11290",삼선동3가,13
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290113","11290",삼선동3가,13
11290UQ181PS202101060001,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202101050001,11290NTC202101050001,주택재개발사업구역,64005.67868464,1906.54389516,"11290",,2021/01/06,64005.67822980000,1906.54389049000,"11290113","11290",삼선동3가,13
11000UQ181PS201912151070,UQ1200,UQ1240,,UQ1240,11000AGZ200701239711,11000NTC200605180071,삼선동3가29번지일대재건축사업,27328.68509606,707.16913704,"11000",,2019/12/15,27328.68509600000,707.16913703500,"11290113","11290",삼선동3가,13
11290UQ181PS202101060001,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202101050001,11290NTC202101050001,주택재개발사업구역,64005.67868464,1906.54389516,"11290",,2021/01/06,64005.67822980000,1906.54389049000,"11290113","11290",삼선동3가,13
11000UQ181PS201912150268,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200006171429,11000NTC200006179649,보문1구역주택재개발사업,20959.07537069,695.32925841,"11000",,2019/12/15,20959.07537080000,695.32925841000,"11290113","11290",삼선동3가,13
11000UQ181PS201912150534,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200811257594,11000NTC200708231376,보문4구역주택재개발사업,31622.68186457,1041.84252002,"11000",,2019/12/15,31622.68186450000,1041.84252001000,"11290132","11290",보문동3가,12
11000UQ181PS201912151845,UQ1900,,,UQ1900,11000AGZ194905134692,11000NTC194905139445,돈암토지구획정리사업,1566965.11371880,6872.27609170,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290132","11290",보문동3가,12
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290132","11290",보문동3가,12
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290132","11290",보문동3가,12
11000UQ181PS201912150254,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200210214062,11000NTC200210213236,삼선1구역주택재개발사업,60469.18777521,1543.89243029,"11000",,2019/12/15,60469.18777520000,1543.89243029000,"11290132","11290",보문동3가,12
11000UQ181PS201912150534,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200811257594,11000NTC200708231376,보문4구역주택재개발사업,31622.68186457,1041.84252002,"11000",,2019/12/15,31622.68186450000,1041.84252001000,"11290132","11290",보문동3가,12
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290132","11290",보문동3가,12
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290132","11290",보문동3가,12
11000UQ181PS201912150268,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200006171429,11000NTC200006179649,보문1구역주택재개발사업,20959.07537069,695.32925841,"11000",,2019/12/15,20959.07537080000,695.32925841000,"11290132","11290",보문동3가,12
11000UQ181PS201912151845,UQ1900,,,UQ1900,11000AGZ194905134692,11000NTC194905139445,돈암토지구획정리사업,1566965.11371880,6872.27609170,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290120","11290",동선동5가,11
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290120","11290",동선동5가,11
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290120","11290",동선동5가,11
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290120","11290",동선동5가,11
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290120","11290",동선동5가,11
11000UQ181PS201912150162,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200701227238,11000NTC200611230535,돈암1구역주택재개발사업,10584.03977721,504.47833754,"11000",,2019/12/15,10584.03977720000,504.47833753900,"11290120","11290",동선동5가,11
11000UQ181PS201912151845,UQ1900,,,UQ1900,11000AGZ194905134692,11000NTC194905139445,돈암토지구획정리사업,1566965.11371880,6872.27609170,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290118","11290",동선동3가,2
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290118","11290",동선동3가,2
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290118","11290",동선동3가,2
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290118","11290",동선동3가,2
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290118","11290",동선동3가,2
11000UQ181PS201912151845,UQ1900,,,UQ1900,11000AGZ194905134692,11000NTC194905139445,돈암토지구획정리사업,1566965.11371880,6872.27609170,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290119","11290",동선동4가,10
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290119","11290",동선동4가,10
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290119","11290",동선동4가,10
11290UQ181PS202103220001,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202103190001,11290NTC202103190001,주택재개발사업구역,15659.93198825,687.62956919,"11290",,2021/03/22,15659.93253130000,687.62961607800,"11290119","11290",동선동4가,10
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290119","11290",동선동4가,10
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290119","11290",동선동4가,10
11290UQ181PS202103220001,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202103190001,11290NTC202103190001,주택재개발사업구역,15659.93198825,687.62956919,"11290",,2021/03/22,15659.93253130000,687.62961607800,"11290119","11290",동선동4가,10
11000UQ181PS201912151845,UQ1900,,,UQ1900,11000AGZ194905134692,11000NTC194905139445,돈암토지구획정리사업,1566965.11371880,6872.27609170,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290116","11290",동선동1가,3
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290116","11290",동선동1가,3
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290116","11290",동선동1가,3
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290116","11290",동선동1가,3
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290116","11290",동선동1가,3
11000UQ181PS201912151845,UQ1900,,,UQ1900,11000AGZ194905134692,11000NTC194905139445,돈암토지구획정리사업,1566965.11371880,6872.27609170,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290104","11290",동소문동1가,1
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290104","11290",동소문동1가,1
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290104","11290",동소문동1가,1
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290104","11290",동소문동1가,1
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290104","11290",동소문동1가,1
11290UQ181PS202411240001,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202408070001,11290NTC202410220003,성북1구역 주택정비형 공공재개발사업,109639.76969804,1708.67581506,"11290",,2024/11/24,109639.76824799999,1708.67583614000,"11290104","11290",동소문동1가,1
11000UQ181PS201912151845,UQ1900,,,UQ1900,11000AGZ194905134692,11000NTC194905139445,돈암토지구획정리사업,1566965.11371880,6872.27609170,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290117","11290",동선동2가,29
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290117","11290",동선동2가,29
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290117","11290",동선동2가,29
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290117","11290",동선동2가,29
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290117","11290",동선동2가,29
11000UQ181PS201912151031,UQ1200,UQ1210,UQ1212,UQ1212,11000AGZ201308220511,11000NTC201306206862,장수마을 주거환경관리사업구역,20053.70146644,662.49331677,"11000",,2019/12/15,20053.70146640000,662.49331676700,"11290111","11290",삼선동1가,28
11000UQ181PS201912151845,UQ1900,,,UQ1900,11000AGZ194905134692,11000NTC194905139445,돈암토지구획정리사업,1566965.11371880,6872.27609170,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290111","11290",삼선동1가,28
11000UQ181PS201912150112,UQ1200,UQ1210,UQ1212,UQ1212,11000AGZ201801310576,11000NTC201711308347,성북구 삼선동1가 369성곽마을 주거환,56734.70928133,1217.34891123,"11000",,2019/12/15,56734.70928140000,1217.34891123000,"11290111","11290",삼선동1가,28
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290111","11290",삼선동1가,28
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290111","11290",삼선동1가,28
11000UQ181PS201912151031,UQ1200,UQ1210,UQ1212,UQ1212,11000AGZ201308220511,11000NTC201306206862,장수마을 주거환경관리사업구역,20053.70146644,662.49331677,"11000",,2019/12/15,20053.70146640000,662.49331676700,"11290111","11290",삼선동1가,28
11000UQ181PS201912150288,UQ1200,UQ1230,UQ1231,UQ1231,11000AGZ198610316064,11000NTC198610318311,창신1-2구역주택재개발사업,39975.93846100,929.36578014,"11000",,2019/12/15,39975.93846100000,929.36578013900,"11290111","11290",삼선동1가,28
11000UQ181PS201912150035,UQ5100,UQ5120,,UQ5120,11000AGZ201810250072,11000NTC201809200005,청량리 재정비촉진지구,392322.39666301,4065.04882203,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290111","11290",삼선동1가,28
11000UQ181PS201912150038,UQ5100,UQ5120,,UQ5120,11000AGZ201810100110,11000NTC201806212805,"6-3-1,2구역",14700.35908095,808.46133429,"11000",,2019/12/15,1566965.11372000002,6872.27609170000,"11290111","11290",삼선동1가,28
11290UQ181PS202101060001,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202101050001,11290NTC202101050001,주택재개발사업구역,64005.67868464,1906.54389516,"11290",,2021/01/06,64005.67822980000,1906.54389049000,"11290111","11290",삼선동1가,28
11000UQ181PS201912150288,UQ1200,UQ1230,UQ1231,UQ1231,11000AGZ198610316064,11000NTC198610318311,창신1-2구역주택재개발사업,39975.93846100,929.36578014,"11000",,2019/12/15,39975.93846100000,929.36578013900,"11290111","11290",삼선동1가,28
11290UQ181PS202101060001,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202101050001,11290NTC202101050001,주택재개발사업구역,64005.67868464,1906.54389516,"11290",,2021/01/06,64005.67822980000,1906.54389049000,"11290111","11290",삼선동1가,28
11000UQ181PS201912150270,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200312104240,11000NTC200312105351,월곡3구역주택재개발사업,86747.61277518,1409.69710217,"11000",,2019/12/15,86747.61277520000,1409.69710217000,"11290138","11290",장위동,26
11290UQ181PS202505190001,UQ5500,,,UQ5500,11290AGZ202504160001,11290NTC202504160007,서울 장위12구역 도심 공공주택복합지구,49519.78206847,976.99345283,"11290",,2025/05/19,49519.77564760000,976.99335267900,"11290138","11290",장위동,26
11000UQ181PS202404230002,UQ1200,UQ1220,,UQ1221,11000AGZ202403260002,11000NTC202403260002,장위10구역,92314.67095171,2052.91522486,"11000",,2024/04/23,92314.66820109999,2052.91523412000,"11290138","11290",장위동,26
11000UQ181PS202107190002,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ202107120002,11290NTC202107120001,장위7구역,87798.60810911,1447.27430279,"11000",,2021/07/19,87798.61062890000,1447.27433587000,"11290138","11290",장위동,26
11305UQ181PS202412160001,UQ1200,UQ1206,,UQ1206,11305AGZ202308180001,11305NTC202308180003,미아4-1구역 주택재건축정비사업,53379.66030819,1108.12092306,"11305",,2024/12/16,53379.65935740000,1108.12101797000,"11290138","11290",장위동,26
11290UQ181PS202410140001,UQ5100,UQ5110,,UQ5110,11290AGZ202409190001,11290NTC202409250002,장위재정비촉진지구,1301595.61685604,8722.46273524,"11290",,2024/10/14,1301595.62149000005,8722.46277869000,"11290138","11290",장위동,26
11290UQ181PS201910160003,UQ5100,UQ5150,,UQ5150,11000AGZ201908130007,11290NTC201908130004,존치관리구역,79096.90788718,6876.81286992,"11290",,2019/10/16,79096.90788720000,6876.81286993000,"11290138","11290",장위동,26
11000UQ181PS202404040003,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ202403010001,11000NTC202403010001,장위8구역,121818.99856473,1703.60709740,"11000",,2024/04/04,121818.99946399999,1703.60703531000,"11290138","11290",장위동,26
11000UQ181PS201912150256,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200301234127,11000NTC200301233763,상월곡구역주택재개발사업,63744.78879969,1151.49996195,"11000",,2019/12/15,63744.78879970000,1151.49996195000,"11290138","11290",장위동,26
11000UQ181PS202106140002,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ202106090002,11290NTC202106090001,주택재개발사업구역,80762.08093567,1592.65827062,"11000",,2021/06/14,80762.08053190002,1592.65830632000,"11290138","11290",장위동,26
11000UQ181PS201912150270,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ200312104240,11000NTC200312105351,월곡3구역주택재개발사업,86747.61277518,1409.69710217,"11000",,2019/12/15,86747.61277520000,1409.69710217000,"11290138","11290",장위동,26
11290UQ181PS202410140002,UQ1200,UQ1220,UQ1221,UQ1221,11290AGZ202409190002,11290NTC202409250002,장위15구역,188550.05228606,2507.88421242,"11290",,2024/10/14,188550.05495699999,2507.88436907000,"11290138","11290",장위동,26
11000UQ181PS202009070002,UQ1200,UQ1220,UQ1221,UQ1221,11000AGZ202008200003,11290NTC202008200003,주택재개발사업구역,88948.98050993,1253.06606973,"11000",,2020/09/07,88948.99063790000,1253.06593621000,"11290138","11290",장위동,26
